"bathrm","hf_bathrm","heat","ac","rooms","bedrm","ayb","yr_rmdl","eyb","stories","saledate","price","gba","style","grade","cndtn","extwall","roof","intwall","kitchens","fireplaces","landarea","latitude","longitude","nbhd","ward","quadrant"
2,1,"Warm Cool","Y",6,3,1956,NA,1959,1,"1994-12-07",175000,1409,"1 Story","Above Average","Average","Common Brick","Comp Shingle","Hardwood",1,1,6600,40.7118290270318,-74.085587362204,"D6","Ward 7","NE"
7,1,"Forced Air","Y",14,6,2010,NA,2016,2.75,"2015-11-20",5417500,6604,"2.5 Story Fin","Exceptional-B","Excellent","Stucco","Slate","Hardwood",1,3,15586,40.7240416733252,-74.2276742878022,"A5","Ward 3","NW"
1,1,"Forced Air","Y",6,3,1951,NA,1961,2,"2014-06-17",365000,1620,"2 Story","Average","Average","Common Brick","Built Up","Hardwood",1,1,2851,40.7365741296189,-74.1035453410639,"F8","Ward 5","NE"
3,1,"Warm Cool","Y",9,4,1941,NA,1972,2,"2015-07-20",919000,2081,"2 Story","Very Good","Good","Common Brick","Slate","Hardwood",1,1,5000,40.7799344427336,-74.2027944108858,"B2","Ward 4","NW"
2,2,"Warm Cool","Y",10,3,1928,2003,1969,2,"2003-12-18",646000,1756,"2 Story","Good Quality","Good","Common Brick","Comp Shingle","Hardwood",1,1,3019,40.7736352032693,-74.2147004691981,"B2","Ward 3","NW"
4,1,"Forced Air","Y",11,4,1930,2004,1984,2,"2016-05-03",1106100,2279,"2 Story","Very Good","Very Good","Brick/Siding","Slate","Hardwood",1,1,4975,40.7678342546572,-74.2057206289695,"B2","Ward 4","NW"
3,1,"Hot Water Rad","Y",10,6,1932,1964,1972,2.5,"2017-08-02",1400000,2783,"2.5 Story Fin","Very Good","Very Good","Brick/Stone","Slate","Hardwood",1,1,8015,40.761999608699,-74.2150795368713,"B2","Ward 3","NW"
4,1,"Forced Air","Y",8,6,1941,NA,1970,2.5,"2016-04-01",1320000,3143,"2.5 Story Fin","Very Good","Good","Common Brick","Slate","Hardwood",1,2,7800,40.7453567192837,-74.1847406083256,"B8","Ward 4","NW"
4,2,"Warm Cool","Y",12,6,1928,2008,1963,2.5,"2017-07-17",2250000,3676,"2.5 Story Fin","Very Good","Good","Common Brick","Comp Shingle","Hardwood",1,3,9004,40.7449448659645,-74.2071030629067,"B4","Ward 3","NW"
3,0,"Hot Water Rad","Y",7,4,1948,NA,1961,1.5,"2001-01-22",125000,1500,"1.5 Story Fin","Above Average","Average","Common Brick","Comp Shingle","Hardwood",1,1,6000,40.7304661844662,-74.1095694332877,"F8","Ward 5","NE"
5,0,"Warm Cool","Y",8,5,1941,2010,1967,2.25,"2015-11-24",1370000,2378,"2.5 Story Fin","Above Average","Good","Common Brick","Slate","Hardwood",1,2,6718,40.7551627502678,-74.2183179919091,"F5","Ward 3","NW"
2,1,"Warm Cool","Y",9,3,1964,NA,1969,1,"2016-03-08",650000,1962,"1 Story","Good Quality","Average","Common Brick","Comp Shingle","Hardwood",1,1,8775,40.7398561732878,-74.126102727325,"A8","Ward 5","NE"
4,1,"Forced Air","Y",15,5,1922,2013,1969,2,"2014-02-05",1200000,2523,"2 Story","Good Quality","Good","Common Brick","Comp Shingle","Hardwood/Carp",1,1,2720,40.6955896852137,-74.1243431763427,"E4","Ward 6","SE"
3,1,"Forced Air","Y",9,4,1955,NA,1970,1,"2003-11-11",840000,2381,"1 Story","Good Quality","Good","Common Brick","Comp Shingle","Vinyl Sheet",1,2,13771,40.7607836557535,-74.2024120165302,"C3","Ward 3","NW"
2,1,"Warm Cool","Y",6,3,1936,2007,1967,2,"2015-03-16",490000,1355,"2 Story","Above Average","Good","Common Brick","Slate","Hardwood",1,1,4187,40.7463183488351,-74.119061892258,"D9","Ward 5","NE"
2,0,"Warm Cool","Y",7,3,1956,NA,1968,1,"2001-05-14",123000,1091,"1 Story","Above Average","Average","Common Brick","Comp Shingle","Hardwood",1,0,4957,40.6866381763248,-74.0857947645188,"C4","Ward 7","SE"
3,0,"Warm Cool","Y",9,4,1937,NA,1969,1.5,"2017-01-10",962000,1550,"1.5 Story Fin","Good Quality","Good","Common Brick","Comp Shingle","Hardwood",2,1,3692,40.7515720873239,-74.2290171867184,"A2","Ward 3","NW"
2,0,"Warm Cool","Y",7,3,1938,NA,1972,2,"2013-12-02",789000,1144,"2 Story","Very Good","Good","Common Brick","Slate","Hardwood",1,1,3920,40.7570020156504,-74.2293902315741,"A2","Ward 3","NW"
4,1,"Forced Air","Y",10,6,1929,2015,1987,2.5,"2017-08-02",2375000,3665,"2.5 Story Fin","Very Good","Very Good","Stone/Stucco","Comp Shingle","Hardwood",2,2,11425,40.7568272176404,-74.19837468039,"C3","Ward 3","NW"
2,2,"Forced Air","Y",8,4,1948,2015,1973,2.5,"2014-09-02",750000,1952,"2.5 Story Unfin","Good Quality","Good","Common Brick","Comp Shingle","Hardwood",1,1,4834,40.7845005678594,-74.1775347619425,"F1","Ward 4","NW"
4,1,"Warm Cool","Y",12,5,1939,1957,1960,2.5,"2004-08-03",1225000,2902,"2.5 Story Fin","Good Quality","Good","Common Brick","Slate","Hardwood",1,2,8721,40.7547450170716,-74.2112151950829,"F5","Ward 3","NW"
2,1,"Forced Air","Y",6,3,1912,1999,1967,2,"2007-09-24",365000,1764,"2.5 Story Fin","Above Average","Good","Vinyl Siding","Comp Shingle","Hardwood/Carp",1,1,3610,40.7123909806487,-74.0766107534897,"B9","Ward 7","NE"
3,1,"Forced Air","Y",8,4,1941,2017,1972,2,"2017-06-18",899000,2355,"2 Story","Very Good","Good","Common Brick","Slate","Hardwood",1,1,5726,40.7947816324792,-74.1816094141881,"B5","Ward 4","NW"
4,1,"Forced Air","Y",11,5,1940,1999,1960,2.5,"2005-03-17",1204000,2718,"2.5 Story Fin","Good Quality","Average","Common Brick","Slate","Hardwood",1,2,8166,40.7487767637957,-74.2115187052382,"E2","Ward 3","NW"
3,0,"Forced Air","Y",8,4,1959,2000,1980,1,"2013-07-15",925000,2596,"1 Story","Good Quality","Good","Common Brick","Comp Shingle","Hardwood",1,1,7845,40.7597153610246,-74.1999740848431,"C3","Ward 3","NW"
3,1,"Forced Air","Y",7,5,1935,2014,1969,2,"1997-08-05",399000,3239,"2 Story","Good Quality","Average","Wood Siding","Shake","Hardwood",1,1,9842,40.7768813645746,-74.2122039049208,"B2","Ward 4","NW"
6,2,"Warm Cool","Y",16,7,1905,2015,1996,2.5,"2015-11-16",5750000,5902,"2.5 Story Fin","Exceptional-A","Very Good","Brick/Stone","Slate","Hardwood",1,9,6378,40.7212793267787,-74.1903274693349,"D3","Ward 2","NW"
2,0,"Warm Cool","Y",6,3,1939,2012,1969,2,"2012-07-18",830000,1248,"2 Story","Good Quality","Good","Common Brick","Slate","Hardwood",1,1,2850,40.7618636396935,-74.2291772857754,"A2","Ward 3","NW"
3,1,"Forced Air","Y",8,4,2014,NA,2015,2,"2014-09-12",325000,1392,"2 Story","Above Average","Good","Brick/Siding","Comp Shingle","Hardwood",1,0,4855,40.7053683985818,-74.0611791066067,"B9","Ward 7","NE"
2,0,"Hot Water Rad","N",6,3,1922,1990,1947,2,"1992-10-02",369000,2210,"2 Story","Above Average","Average","Stone","Slate","Hardwood",1,1,6750,40.7539019920454,-74.2132720100149,"E2","Ward 3","NW"
1,1,"Warm Cool","Y",8,4,1910,1980,1960,2,"1994-07-01",432000,1990,"2 Story","Good Quality","Good","Stucco","Slate","Hardwood",1,1,8202,40.7526632496838,-74.2232931851971,"A2","Ward 3","NW"
3,1,"Forced Air","Y",8,4,2014,NA,2015,2,"2014-03-10",310000,1392,"2 Story","Above Average","Very Good","Brick/Siding","Comp Shingle","Hardwood",1,0,4000,40.6901692059456,-74.0697803334499,"D7","Ward 7","SE"
3,0,"Hot Water Rad","Y",8,4,1927,NA,1972,1.25,"2016-04-11",920000,1536,"1.5 Story Fin","Very Good","Average","Stucco","Slate","Hardwood",1,1,6188,40.7778001583471,-74.2031600911724,"B2","Ward 4","NW"
2,1,"Warm Cool","Y",7,3,1938,NA,1950,2,"1992-06-02",246000,1422,"2 Story","Good Quality","Good","Common Brick","Comp Shingle","Hardwood",1,0,3342,40.7518926022065,-74.2319924597097,"A2","Ward 3","NW"
3,1,"Warm Cool","Y",9,4,1928,NA,1969,2,"2008-06-12",1500000,2868,"2 Story","Good Quality","Good","Wood Siding","Comp Shingle","Hardwood",1,2,9000,40.739088121279,-74.2159042828288,"B4","Ward 3","NW"
3,1,"Forced Air","Y",10,5,1925,2016,1964,2,"2017-01-19",820000,2500,"2 Story","Average","Good","Vinyl Siding","Comp Shingle","Hardwood",2,1,5500,40.7346524636001,-74.1298371154907,"A8","Ward 5","NE"
2,0,"Forced Air","Y",6,3,1948,2017,1970,2.5,"2016-09-20",490000,1483,"2.5 Story Fin","Above Average","Good","Common Brick","Built Up","Hardwood",1,0,2000,40.7766366204131,-74.1668644778236,"A7","Ward 4","NW"
3,2,"Warm Cool","Y",13,5,1938,1960,1957,2.5,"2001-07-30",275000,2445,"2.5 Story Fin","Above Average","Average","Common Brick","Comp Shingle","Hardwood",1,1,6919,40.6762633040846,-74.0986846469362,"D2","Ward 7","SE"
3,1,"Forced Air","Y",8,5,1942,2010,1969,2.5,"2014-07-02",850000,2465,"2.5 Story Fin","Good Quality","Good","Common Brick","Slate","Hardwood",1,2,3243,40.7654095225351,-74.1788694368004,"A1","Ward 4","NW"
2,1,"Hot Water Rad","Y",7,3,1920,2006,1969,1.5,"1994-01-17",325000,1861,"1.5 Story Fin","Good Quality","Good","Shingle","Comp Shingle","Hardwood/Carp",1,1,7858,40.7432557818809,-74.2023859409309,"B4","Ward 3","NW"
2,0,"Hot Water Rad","N",7,3,1925,NA,1950,2,"2001-09-17",386000,2148,"2 Story","Good Quality","Average","Wood Siding","Comp Shingle","Hardwood",1,1,5750,40.786826486075,-74.1730739203839,"F1","Ward 4","NW"
4,0,"Forced Air","Y",11,5,1951,1992,1982,1.5,"1992-04-11",670000,3914,"1.5 Story Fin","Excellent","Good","Common Brick","Slate","Hardwood",1,2,13398,40.7545501891796,-74.2056027424697,"C3","Ward 3","NW"
3,1,"Warm Cool","Y",8,4,1980,1998,2003,2.75,"2005-10-06",1250000,2315,"3 Story","Exceptional-A","Good","Wood Siding","Comp Shingle","Hardwood",1,3,6045,40.7324837413297,-74.2390119214974,"D4","Ward 3","NW"
1,0,"Forced Air","Y",7,3,1924,2017,1964,2,"2016-10-30",250000,1544,"2 Story","Average","Good","Stucco","Comp Shingle","Hardwood",1,0,4278,40.6741420595462,-74.128536785807,"A3","Ward 8","SE"
1,1,"Hot Water Rad","N",9,4,1935,NA,1960,1.25,"2005-06-06",298700,1336,"1.5 Story Fin","Above Average","Good","Wood Siding","Comp Shingle","Hardwood",1,0,4645,40.6463325893662,-74.1485324218802,"B7","Ward 8","SE"
2,2,"Warm Cool","Y",7,3,1948,NA,1975,2,"2017-12-22",838130,1440,"2 Story","Very Good","Average","Common Brick","Slate","Hardwood",1,1,4000,40.7461745519859,-74.2343407228332,"F2","Ward 3","NW"
2,2,"Warm Cool","Y",10,3,1941,1981,1969,2.5,"2016-07-11",1350000,2492,"2.5 Story Fin","Good Quality","Good","Common Brick","Slate","Hardwood",1,1,5913,40.7781755314023,-74.2105000906768,"B2","Ward 4","NW"
2,1,"Forced Air","Y",10,4,1924,2015,1972,2,"2009-07-24",750000,2420,"2 Story","Very Good","Good","Common Brick","Slate","Hardwood",1,1,7552,40.7667245751469,-74.2222282604311,"B2","Ward 3","NW"
2,1,"Warm Cool","Y",7,3,1941,NA,1969,2,"2011-10-11",835000,1841,"2 Story","Good Quality","Average","Common Brick","Slate","Hardwood",1,1,4000,40.7535587335608,-74.231036457443,"A2","Ward 3","NW"
2,1,"Warm Cool","Y",5,3,1923,2007,1957,2,"2018-06-10",549000,1575,"2 Story","Above Average","Average","Vinyl Siding","Comp Shingle","Wood Floor",1,1,4218,40.7422704295232,-74.1164781517516,"D9","Ward 5","NE"
4,0,"Forced Air","Y",9,6,1956,NA,1968,2,"2017-09-18",515000,2100,"2 Story","Above Average","Average","Common Brick","Slate","Hardwood",2,2,6887,40.6786810699005,-74.1011724670821,"D2","Ward 7","SE"
3,1,"Forced Air","Y",8,4,1928,2012,1967,2,"2012-10-18",629500,2109,"2 Story","Above Average","Good","Stucco","Comp Shingle","Hardwood",1,1,5570,40.7637016756669,-74.1528854724478,"B3","Ward 4","NW"
4,1,"Warm Cool","Y",10,4,1942,2009,1978,2.25,"1997-10-17",455000,2516,"2 Story","Excellent","Good","Common Brick","Slate","Hardwood",1,2,5865,40.7387549207752,-74.2488381324669,"D4","Ward 3","NW"
3,1,"Warm Cool","Y",7,3,1997,NA,2004,2,"1997-09-04",149500,2076,"2 Story","Above Average","Good","Brick/Siding","Comp Shingle","Carpet",1,0,3075,40.6466855874559,-74.1388115152359,"B7","Ward 8","SE"
2,1,"Hot Water Rad","N",6,3,1928,2007,1961,2,"2002-04-30",209000,1227,"2 Story","Average","Average","Wood Siding","Comp Shingle","Wood Floor",1,0,3992,40.7413503370059,-74.1166694870458,"D9","Ward 5","NE"
4,1,"Warm Cool","Y",14,4,1948,2003,1967,2.5,"1994-11-03",430000,3319,"2.5 Story Fin","Very Good","Excellent","Common Brick","Slate","Hardwood",1,2,10098,40.7748713833923,-74.1991214083622,"B2","Ward 4","NW"
1,1,"Warm Cool","Y",8,3,1940,2014,1967,2,"2014-10-15",414600,1472,"2 Story","Above Average","Good","Common Brick","Comp Shingle","Hardwood",1,2,2799,40.6747543823073,-74.1073516674119,"D2","Ward 7","SE"
3,1,"Warm Cool","Y",8,3,1939,2005,1969,2.25,"1998-08-25",449000,2126,"2.5 Story Fin","Good Quality","Good","Common Brick","Slate","Hardwood",2,2,4747,40.7595637325359,-74.2135189724617,"F5","Ward 3","NW"
3,1,"Forced Air","Y",7,4,1923,2011,1964,2,"2011-10-02",350000,1200,"2 Story","Average","Good","Vinyl Siding","Comp Shingle","Hardwood/Carp",1,0,16757,40.7330643573756,-74.1128236015506,"F8","Ward 5",NA
2,1,"Warm Cool","Y",9,4,2016,NA,2017,2,"2017-01-06",574155,2588,"2 Story","Good Quality","Very Good","Brick/Siding","Comp Shingle","Hardwood/Carp",1,0,5433,40.6484925912518,-74.1245828277843,"E8","Ward 8","SE"
3,0,"Hot Water Rad","N",9,3,1925,1986,1957,1.5,"1996-06-07",292000,1368,"1.5 Story Fin","Good Quality","Good","Wood Siding","Comp Shingle","Wood Floor",1,1,5680,40.7574381246776,-74.2357411801193,"A2","Ward 3","NW"
3,1,"Warm Cool","Y",7,3,1947,2013,1975,2,"2015-01-16",975000,1688,"2 Story","Very Good","Good","Common Brick","Slate","Hardwood",2,1,4000,40.7541460765742,-74.2283287213096,"A2","Ward 3","NW"
2,1,"Warm Cool","Y",7,2,1938,NA,1969,2,"2010-10-18",752000,1320,"2 Story","Good Quality","Good","Common Brick","Comp Shingle","Hardwood",1,1,4783,40.7597245075486,-74.2355997997457,"A2","Ward 3","NW"
2,0,"Hot Water Rad","N",9,3,1937,NA,1954,2,"1998-10-02",152500,1776,"2 Story","Above Average","Average","Common Brick","Comp Shingle","Hardwood",1,1,4015,40.7617931091425,-74.1503836311642,"B3","Ward 4","NE"
2,1,"Warm Cool","Y",9,4,1936,2001,1983,2,"2016-09-01",1577500,2584,"2 Story","Superior","Good","Common Brick","Slate","Hardwood",1,1,11213,40.7311809837494,-74.2295177735993,"A5","Ward 3","NW"
6,1,"Warm Cool","Y",12,6,2014,NA,2017,2.5,"2013-11-24",1200000,4825,"2.5 Story Fin","Exceptional-A","Excellent","Brick Veneer","Slate","Hardwood",1,2,8006,40.7207204208114,-74.2276734551581,"A5","Ward 3","NW"
2,2,"Forced Air","Y",8,4,1926,2011,1969,2,"2012-04-10",696350,2396,"2 Story","Good Quality","Good","Stone/Stucco","Clay Tile","Hardwood",1,1,7838,40.7858874733832,-74.1711306090088,"F1","Ward 4","NW"
3,1,"Forced Air","Y",11,5,1950,2011,1974,2.5,"2012-02-09",425000,1961,"2 Story","Good Quality","Very Good","Common Brick","Comp Shingle","Hardwood",1,2,4003,40.6768479067722,-74.0923341408195,"D2","Ward 7","SE"
3,1,"Hot Water Rad","Y",8,4,1945,2016,1971,2.25,"2014-07-22",9e+05,1929,"2.5 Story Fin","Good Quality","Good","Brick/Stone","Slate","Hardwood",1,1,6000,40.7708574511754,-74.2021182488034,"B2","Ward 4","NW"
2,1,"Forced Air","Y",8,4,2003,NA,2008,2,"2016-07-17",415000,1816,"2 Story","Above Average","Good","Brick/Siding","Comp Shingle","Hardwood/Carp",1,2,3744,40.6465622726642,-74.1390266359763,"B7","Ward 8","SE"
3,1,"Warm Cool","Y",7,3,1953,NA,1976,1.75,"2018-03-07",924000,1680,"2 Story","Good Quality","Average","Common Brick","Comp Shingle","Hardwood",1,1,7784,40.7685180451498,-74.2085313005355,"B2","Ward 4","NW"
3,2,"Warm Cool","Y",10,4,1968,1991,1978,3,"2010-11-09",830000,2646,"3 Story","Good Quality","Average","Common Brick","Built Up","Hardwood",1,1,5855,40.7247475654909,-74.237894336796,"A5","Ward 3","NW"
2,2,"Warm Cool","Y",11,3,1932,1995,1978,2.5,"2011-10-03",1275000,3000,"2.5 Story Fin","Excellent","Good","Common Brick","Slate","Hardwood",1,1,7985,40.7614045837828,-74.2169988234779,"B2","Ward 3","NW"
3,1,"Forced Air","Y",10,5,1944,2002,1973,2,"2010-07-28",935000,1949,"2 Story","Very Good","Average","Brick/Siding","Comp Shingle","Hardwood/Carp",1,1,4901,40.746185974554,-74.2339527199575,"F2","Ward 3","NW"
2,0,"Warm Cool","Y",7,2,1939,NA,1967,1.25,"2004-05-04",220000,1024,"1.5 Story Fin","Above Average","Good","Common Brick","Comp Shingle","Hardwood",1,0,4140,40.7478404839288,-74.1161737226341,"F8","Ward 5","NE"
2,1,"Hot Water Rad","Y",7,3,1920,NA,1950,1.5,"2003-05-13",678000,1331,"1.5 Story Fin","Good Quality","Average","Wood Siding","Comp Shingle","Hardwood/Carp",1,1,6969,40.7415204906299,-74.2020028059346,"B4","Ward 3","NW"
2,1,"Forced Air","Y",5,2,1890,2005,1978,2,"2007-06-21",1121000,1904,"2 Story","Excellent","Good","Stucco","Comp Shingle","Hardwood",1,0,6450,40.7289326585827,-74.243258633671,"E6","Ward 3","NW"
2,2,"Forced Air","Y",6,3,1946,2004,1969,2,"2015-02-03",490000,2200,"2 Story","Above Average","Average","Brick/Siding","Comp Shingle","Hardwood/Carp",1,1,5844,40.7411091195455,-74.1100613388746,"F8","Ward 5","NE"
3,1,"Forced Air","Y",8,3,1956,2003,1978,1,"2001-12-05",875000,2078,"1 Story","Good Quality","Average","Common Brick","Comp Shingle","Hardwood",1,2,8604,40.7322512921794,-74.2012055915685,"F7","Ward 3","NW"
2,1,"Warm Cool","Y",9,5,1922,2008,1978,2,"2009-09-19",1175000,2204,"2 Story","Excellent","Good","Common Brick","Slate","Hardwood",1,1,5400,40.7658614229398,-74.2199782383532,"B2","Ward 3","NW"
3,2,"Warm Cool","Y",8,3,1994,NA,2005,2.5,"1993-03-01",290000,3871,"2.5 Story Fin","Excellent","Good","Wood Siding","Metal- Sms","Hardwood",1,1,5215,40.7133611166156,-74.2286735291267,"E6","Ward 3","NW"
3,0,"Forced Air","Y",12,5,1935,2006,1978,2,"2002-11-20",860000,2830,"2 Story","Excellent","Very Good","Brick/Stucco","Slate","Hardwood",1,1,5700,40.7481690170309,-74.2389046246897,"F2","Ward 3","NW"
2,1,"Warm Cool","Y",10,4,1937,1995,1982,2,"2015-10-24",990000,1528,"2 Story","Good Quality","Good","Common Brick","Slate","Hardwood",1,1,3692,40.7515626806457,-74.2286858635801,"A2","Ward 3","NW"
4,1,"Warm Cool","Y",8,4,1940,2009,1970,2,"2001-07-03",312521,2549,"2 Story","Very Good","Average","Brick/Siding","Built Up","Hardwood",1,3,4582,40.7229759114376,-74.2400563788148,"E6","Ward 3","NW"
3,1,"Forced Air","Y",8,5,1900,2003,1987,2.5,"2012-08-29",990000,2807,"2.5 Story Fin","Very Good","Good","Stone","Comp Shingle","Hardwood",1,2,6200,40.7391499369902,-74.1838987554909,"E1","Ward 1","NW"
4,0,"Forced Air","Y",10,4,1939,1999,1992,2,"2018-01-03",1999000,3532,"2 Story","Superior","Good","Common Brick","Slate","Hardwood",1,4,12165,40.7446973219916,-74.243100741767,"F2","Ward 3","NW"
3,0,"Forced Air","Y",12,5,1956,NA,1973,1,"2000-08-23",677500,3744,"1 Story","Very Good","Average","Common Brick","Slate","Hardwood/Carp",1,1,8300,40.7586437848322,-74.2023593213065,"C3","Ward 3","NW"
3,0,"Warm Cool","Y",7,4,1952,2015,1973,1,"2016-07-11",835000,1324,"1 Story","Above Average","Good","Common Brick","Comp Shingle","Hardwood",1,2,7765,40.7968406225273,-74.1884796346275,"B5","Ward 4","NW"
5,1,"Forced Air","Y",15,5,1951,2015,1975,2,"2015-02-05",1530000,2844,"2 Story","Good Quality","Good","Common Brick","Comp Shingle","Hardwood",1,2,5750,40.7638649216779,-74.2242450967175,"B2","Ward 3","NW"
1,1,"Hot Water Rad","N",5,2,1930,NA,1957,1.25,"1998-04-03",99000,1240,"1.5 Story Fin","Above Average","Average","Stucco","Comp Shingle","Wood Floor",1,0,3690,40.6494258043036,-74.1345482034075,"B7","Ward 8","SE"
3,1,"Warm Cool","Y",7,4,1991,2009,2001,2,"2008-09-28",949000,2464,"2 Story","Very Good","Average","Brick/Siding","Comp Shingle","Hardwood/Carp",1,1,4738,40.7355178893872,-74.24913404928,"E6","Ward 3","NW"
3,1,"Forced Air","Y",8,4,2002,2011,2006,2,"2012-08-13",255000,1344,"2 Story","Average","Good","Vinyl Siding","Comp Shingle","Carpet",1,0,4000,40.6939529102571,-74.0693460039539,"D7","Ward 7","SE"
3,1,"Hot Water Rad","Y",9,4,1928,1986,1970,2.5,"1993-01-06",5e+05,2816,"2.5 Story Fin","Excellent","Average","Common Brick","Slate","Hardwood",1,1,6125,40.7329543863309,-74.2096370837539,"E3","Ward 3","NW"
2,1,"Hot Water Rad","Y",6,3,1900,2004,1969,2.5,"2012-12-04",610000,1934,"2.5 Story Fin","Good Quality","Good","Wood Siding","Comp Shingle","Wood Floor",1,0,7500,40.7351533189534,-74.1309062370163,"A8","Ward 5","NE"
1,2,"Hot Water Rad","Y",7,3,1940,1987,1960,1.75,"2000-03-17",460000,1765,"2 Story","Good Quality","Good","Brick/Stone","Slate","Hardwood",1,1,7425,40.770046540659,-74.202608508844,"B2","Ward 4","NW"
3,1,"Forced Air","Y",6,3,1926,2011,1967,2,"2011-04-19",410000,1536,"2 Story","Above Average","Very Good","Vinyl Siding","Comp Shingle","Hardwood/Carp",1,0,3760,40.7300188847254,-74.1162430291685,"F8","Ward 5","NE"
3,0,"Forced Air","Y",5,4,1925,1990,1972,1.75,"2017-06-01",1095000,2757,"2 Story","Very Good","Good","Brick/Siding","Slate","Hardwood/Carp",1,1,6005,40.7281680937489,-74.2373958522736,"A5","Ward 3","NW"
4,1,"Warm Cool","Y",12,5,1988,NA,2000,2,"2018-01-10",1465000,3645,"2 Story","Very Good","Good","Wood Siding","Shake","Hardwood",1,4,8936,40.7828016281391,-74.1959103654541,"B2","Ward 4","NW"
3,1,"Warm Cool","Y",6,3,1941,2009,1987,2,"2016-11-16",1349900,2299,"2 Story","Very Good","Good","Common Brick","Comp Shingle","Hardwood",1,1,5000,40.7339501765179,-74.250455752479,"E6","Ward 3","NW"
3,1,"Warm Cool","Y",8,3,1948,1992,1961,2.5,"2015-07-10",330000,1737,"2 Story","Above Average","Good","Common Brick","Comp Shingle","Hardwood",1,2,5319,40.669476852944,-74.1022157666015,"D2","Ward 7","SE"
3,0,"Forced Air","Y",6,4,1939,2016,1967,1.5,"2016-09-27",443500,1513,"1.5 Story Fin","Above Average","Good","Common Brick","Comp Shingle","Hardwood",1,1,5750,40.6833932767568,-74.0762746561272,"C4","Ward 7","SE"
2,0,"Hot Water Rad","N",8,3,1922,2010,1967,2,"2010-10-25",528000,1980,"2 Story","Above Average","Good","Stucco","Comp Shingle","Hardwood",1,0,6400,40.7799922989983,-74.1612810580053,"A7","Ward 4","NW"
2,1,"Forced Air","Y",6,3,1953,2009,1962,2,"2005-08-21",2e+05,2516,"2 Story","Average","Average","Common Brick","Built Up","Hardwood",1,0,3664,40.6409688110392,-74.1486779712401,"B7","Ward 8","SE"
3,0,"Forced Air","Y",8,4,1965,2010,1982,1,"2008-08-01",7e+05,2646,"1 Story","Above Average","Average","Common Brick","Comp Shingle","Hardwood",1,2,8400,40.8005404644538,-74.1820111054794,"B5","Ward 4","NW"
1,0,"Hot Water Rad","N",7,2,1924,2017,1964,1,"2017-05-23",635786,1032,"1 Story","Average","Good","Wood Siding","Comp Shingle","Hardwood",1,0,11700,40.7765080460887,-74.1551510617209,"F3","Ward 4","NW"
2,1,"Forced Air","Y",7,3,1953,NA,1962,2,"2003-03-11",290000,1365,"2 Story","Average","Average","Common Brick","Comp Shingle","Hardwood",1,0,3841,40.7783685229582,-74.1539070895826,"F3","Ward 4","NW"
3,1,"Warm Cool","Y",9,4,1940,2007,1972,2.25,"2005-11-01",831000,2117,"2.5 Story Fin","Very Good","Good","Brick/Siding","Slate","Hardwood",1,1,7017,40.771552504788,-74.1996151103993,"B2","Ward 4","NW"
2,2,"Hot Water Rad","N",10,5,1936,NA,1960,2.5,"2004-07-15",725000,2513,"2.5 Story Fin","Good Quality","Average","Common Brick","Slate","Hardwood",1,2,6058,40.7552935686933,-74.1799779976427,"B8","Ward 4","NW"
2,1,"Warm Cool","Y",6,3,1961,NA,1977,1.25,"1999-04-05",165000,1287,"1 Story","Average","Good","Common Brick","Comp Shingle","Hardwood/Carp",1,1,7358,40.6643242535912,-74.0971589440771,"D2","Ward 7","SE"
3,0,"Hot Water Rad","Y",6,3,1934,2011,1967,2,"2015-11-16",965000,2138,"2 Story","Good Quality","Good","Common Brick","Clay Tile","Hardwood",1,2,5500,40.7783207692613,-74.2034759901143,"B2","Ward 4","NW"
1,1,"Hot Water Rad","N",9,4,1915,NA,1957,2.25,"1998-04-28",140000,2156,"2.5 Story Fin","Above Average","Average","Stucco","Comp Shingle","Hardwood",1,1,8500,40.7799478709812,-74.1626082293804,"A7","Ward 4","NW"
2,1,"Warm Cool","Y",6,2,1955,NA,1964,2,"2004-05-07",255000,1436,"2 Story","Average","Average","Common Brick","Comp Shingle","Hardwood",1,1,4162,40.7680227504622,-74.1441540361898,"E9","Ward 4","NE"
3,2,"Warm Cool","Y",8,4,1933,1992,1972,2,"1997-09-06",530000,3059,"2 Story","Very Good","Average","Brick/Siding","Slate","Hardwood",1,2,7500,40.7383600215005,-74.2296351849824,"F6","Ward 3","NW"
1,0,"Hot Water Rad","N",6,3,1908,2006,1961,2,"2005-04-12",190000,1952,"2 Story","Average","Average","Stucco","Built Up","Hardwood",1,0,1620,40.7053659372962,-74.1234717697256,"E4","Ward 6","NE"
2,0,"Hot Water Rad","Y",6,3,1928,2012,1967,2,"2017-06-02",540000,1399,"2 Story","Above Average","Good","Stucco","Comp Shingle","Hardwood/Carp",1,1,3402,40.736331603464,-74.1120069922162,"F8","Ward 5","NE"
1,1,"Warm Cool","Y",5,2,1909,2006,1967,2,"2015-10-21",294000,980,"2 Story","Above Average","Good","Stucco","Comp Shingle","Hardwood",1,0,1749,40.6651738343066,-74.1276914328772,"A4","Ward 8","SE"
2,1,"Forced Air","N",12,4,1937,1996,1950,2,"2004-06-07",728000,2026,"2 Story","Good Quality","Average","Common Brick","Slate","Hardwood",1,2,5000,40.7522056037419,-74.2325209732193,"A2","Ward 3","NW"
